user_id,install_date,onboarding,start_screen
370a410c,2019-10-08,test,test
c28d6eb8,2019-10-31,control,test
a25dd6db,2019-10-20,control,control
8bd47260,2019-10-31,control,control
1362f5a1,2019-10-07,control,control
5f5cb8e6,2019-10-30,test,control
b2733118,2019-10-21,control,control
ffb86173,2019-10-20,control,test
c9b3637e,2019-10-29,control,control
f5f547ab,2019-10-27,control,test
e8ad7955,2019-10-30,test,control
b8fc3870,2019-10-13,test,control
f27940b2,2019-10-08,control,control
3559683c,2019-10-23,control,control
be695e90,2019-10-02,control,control
8b753bb3,2019-10-29,control,control
eb474096,2019-10-04,control,test
dc4d3023,2019-10-02,test,test
0cd284bc,2019-10-04,control,test
9248f0d3,2019-10-28,test,control
77be596a,2019-10-18,test,test
411ad563,2019-10-08,control,test
f1410596,2019-10-14,control,test
fb975fa2,2019-10-16,control,control
334e93b7,2019-10-31,control,control
ec2e2d14,2019-10-09,control,control
10aadcf3,2019-10-02,test,control
b5e7de21,2019-10-17,test,control
3d81d2a6,2019-10-06,test,test
7b348002,2019-10-08,control,test
14f10c4c,2019-10-04,control,control
fdda9dad,2019-10-30,test,control
ff82b5a1,2019-10-04,control,control
26e8ee5b,2019-10-12,test,test
42e6b83d,2019-10-31,control,control
910d079b,2019-10-20,test,control
fa787aec,2019-10-23,control,control
b38ba8e3,2019-10-22,control,test
1cc6fcc6,2019-10-25,control,test
a9a82a5d,2019-10-11,control,test
dbe9e0cc,2019-10-10,control,test
212d271f,2019-10-27,control,control
08b865ed,2019-10-21,test,test
68ea1a8a,2019-10-20,control,control
dae0f022,2019-10-04,test,control
721bbaf2,2019-10-28,control,control
aaac8a33,2019-10-28,test,test
9485e2a0,2019-10-03,control,test
48d12ce5,2019-10-14,test,control
198311d5,2019-10-18,test,test
61376041,2019-10-01,test,test
a58bc904,2019-10-07,test,control
c2b6e7b1,2019-10-01,control,test
990b1a46,2019-10-13,control,test
342e9270,2019-10-22,test,test
b6a96dd4,2019-10-28,test,control
17edefc4,2019-10-31,control,test
4f5e53e4,2019-10-16,control,test
f22dca40,2019-10-30,test,control
efe14547,2019-10-21,control,control
dce61009,2019-10-02,control,test
b432a951,2019-10-30,control,test
8ec503c3,2019-10-27,test,control
e3de481c,2019-10-12,test,test
7d1dad20,2019-10-18,control,test
b2077890,2019-10-17,test,test
81cb3ef3,2019-10-03,control,control
cd93d03a,2019-10-21,test,test
37a8a9c9,2019-10-08,control,control
84153958,2019-10-11,test,control
996c2c4d,2019-10-27,test,control
ab87dda1,2019-10-17,control,test
4aaa66b1,2019-10-01,control,control
b3ab35d1,2019-10-05,test,control
8afb5bb1,2019-10-12,test,test
3a884c1a,2019-10-11,test,test
09f05ea8,2019-10-15,control,control
a7f8f77f,2019-10-06,control,control
55098dc9,2019-10-11,control,control
19c2d8e7,2019-10-14,control,control
c05024bb,2019-10-19,test,test
434daee7,2019-10-20,control,control
0ac93f3d,2019-10-28,control,control
714d1370,2019-10-21,test,control
75554960,2019-10-08,control,control
652ef5d4,2019-10-22,test,control
97f480fe,2019-10-23,control,control
4fabff35,2019-10-21,test,control
d252d04d,2019-10-29,test,control
465b4cbd,2019-10-25,control,control
418cbae5,2019-10-17,control,test
7946e45b,2019-10-26,test,test
d81b8ca0,2019-10-08,control,control
003ccb64,2019-10-03,control,test
47b0daea,2019-10-17,test,test
798464d9,2019-10-13,test,control
315cb323,2019-10-11,test,test
a2b55ac9,2019-10-21,control,control
5964111a,2019-10-06,control,test
9d1db8b2,2019-10-28,test,test
c80d4411,2019-10-08,control,test
4640dda1,2019-10-02,test,control
9b6c5bf8,2019-10-11,control,control
295772fc,2019-10-18,test,test
987d1e0d,2019-10-05,test,test
1b3a3417,2019-10-27,control,test
edceb297,2019-10-31,control,control
41a5d993,2019-10-07,test,control
e1027192,2019-10-16,test,control
71ee7538,2019-10-30,control,test
c706a4b6,2019-10-28,control,control
507eb032,2019-10-08,control,test
68cf0d23,2019-10-07,test,control
59263d38,2019-10-09,test,control
95c384a8,2019-10-06,test,test
f288704a,2019-10-23,control,test
3d3b87c2,2019-10-20,test,test
4cd1476f,2019-10-16,test,test
00e0b4fa,2019-10-14,control,test
525b7966,2019-10-03,test,control
77e57ef0,2019-10-13,test,test
6f83b597,2019-10-11,test,test
c26373a6,2019-10-31,control,control
8663536e,2019-10-28,control,test
845d9059,2019-10-29,control,control
25a8f25d,2019-10-18,control,control
476cdfaa,2019-10-19,control,test
d08946c2,2019-10-02,test,test
d3738578,2019-10-11,control,control
dd7b1c66,2019-10-29,test,test
05ab4933,2019-10-30,control,control
48b4cbea,2019-10-25,test,test
2dc33b94,2019-10-29,test,test
de1e5cae,2019-10-09,control,test
c2335317,2019-10-08,control,control
4a8c0990,2019-10-07,control,control
bd0dc8f7,2019-10-03,test,test
e80e9570,2019-10-10,test,control
2bd2500a,2019-10-18,test,test
9981f8b3,2019-10-19,control,test
99194991,2019-10-17,control,test
2554a5fe,2019-10-26,control,control
c4e54218,2019-10-28,test,control
a1de0b43,2019-10-17,control,test
f7f943fd,2019-10-20,test,control
2bd88142,2019-10-22,test,control
04d0de38,2019-10-13,control,control
80e2b524,2019-10-15,control,control
813ee426,2019-10-05,test,test
e58a7a29,2019-10-19,test,test
cc6d2939,2019-10-08,control,control
00494b12,2019-10-04,control,control
422343de,2019-10-30,control,control
8bf14c52,2019-10-02,test,control
ed7ae7e9,2019-10-09,test,test
5d61cba5,2019-10-14,control,control
d0295dba,2019-10-21,control,test
dde6f157,2019-10-08,test,test
ff556182,2019-10-30,test,test
899f8f92,2019-10-22,test,test
6140c525,2019-10-25,control,control
897a4348,2019-10-26,test,control
de69811d,2019-10-02,control,control
051a32a8,2019-10-13,control,test
025610c8,2019-10-17,test,control
908a7042,2019-10-04,control,test
c5ee0e36,2019-10-31,test,control
5b38e94b,2019-10-07,control,test
fdb4ef63,2019-10-04,test,test
0c26f29c,2019-10-03,control,test
e3a96d92,2019-10-27,control,test
6897615f,2019-10-24,test,test
5c080ca7,2019-10-04,control,test
7d26ee24,2019-10-06,test,test
853309ed,2019-10-31,control,control
76f2cb9c,2019-10-28,test,test
7ad21f49,2019-10-29,control,control
f00e0341,2019-10-23,control,test
7506fd5f,2019-10-20,test,control
69fc45df,2019-10-23,control,test
35958140,2019-10-16,test,test
ccfc0817,2019-10-07,test,control
af2a2d2d,2019-10-23,test,control
1e12472b,2019-10-30,test,test
641a2132,2019-10-28,control,control
8e8c8013,2019-10-28,control,control
17a4f4e7,2019-10-08,test,test
3c3e82fa,2019-10-08,control,control
09464450,2019-10-30,control,control
d9c104c0,2019-10-28,control,control
210f9904,2019-10-20,test,control
e27495c3,2019-10-20,test,test
319eec57,2019-10-07,control,control
9ddf0fdb,2019-10-22,control,test
83fbacf3,2019-10-24,control,test
9b1611ef,2019-10-09,test,control
205cd585,2019-10-05,control,control
e523b612,2019-10-21,test,control
8e03ac31,2019-10-12,test,test
4bd986a4,2019-10-19,test,control
9770b25d,2019-10-22,control,control
e64250b5,2019-10-18,test,test
516c7a05,2019-10-28,test,control
89b6a8ce,2019-10-30,control,control
fc07eee8,2019-10-25,test,test
da277c34,2019-10-23,control,test
01fa336c,2019-10-25,test,test
9e1e4c92,2019-10-14,test,test
16e1c484,2019-10-10,control,test
bd54c0d1,2019-10-01,control,control
7c31ca33,2019-10-17,test,control
2ad5207e,2019-10-05,test,test
0010c64f,2019-10-01,test,test
c8054ecf,2019-10-29,control,test
65113c96,2019-10-25,control,control
37db6621,2019-10-27,test,control
2dcb2553,2019-10-31,control,control
363f789b,2019-10-13,control,control
8f04331c,2019-10-29,test,control
ab9ed652,2019-10-09,control,control
d71cc8b2,2019-10-27,test,test
3d670296,2019-10-15,test,control
88162760,2019-10-07,test,test
be88f91c,2019-10-04,test,test
b7f48447,2019-10-29,test,test
a905eb27,2019-10-03,test,control
5ecd7961,2019-10-29,control,test
a17ccdb5,2019-10-12,test,test
b8fe6476,2019-10-02,control,test
80151f2f,2019-10-19,test,control
7f7925d3,2019-10-11,control,control
829191a3,2019-10-10,test,control
764ce0ba,2019-10-13,control,control
a3b4a52c,2019-10-29,test,control
97ea9266,2019-10-06,test,control
48d23996,2019-10-24,control,control
07dc6199,2019-10-16,control,control
01a50622,2019-10-12,test,control
c207977a,2019-10-02,control,test
9803be31,2019-10-13,control,control
7c2eeec1,2019-10-02,control,test
5b0fb4ed,2019-10-04,test,control
d249e596,2019-10-12,control,test
531d1ed4,2019-10-18,control,control
e8b65070,2019-10-08,control,control
a903da8f,2019-10-24,control,test
fa815c9e,2019-10-20,test,control
bd3b5454,2019-10-11,control,control
7d900e17,2019-10-22,test,test
9546751c,2019-10-31,control,control
41c9e8f7,2019-10-15,control,control
a5972af9,2019-10-31,test,test
92b766f4,2019-10-26,control,test
08516f1f,2019-10-01,test,test
9ae4f5b0,2019-10-26,control,control
bb9ac554,2019-10-03,control,control
66c9da9c,2019-10-24,test,control
0f70214b,2019-10-22,test,control
18212d31,2019-10-14,test,control
a3f1cd4b,2019-10-21,test,control
6045b12e,2019-10-11,test,test
b3bbef86,2019-10-25,test,control
59a9241c,2019-10-07,control,control
42fce128,2019-10-31,test,test
a33eecd5,2019-10-08,test,test
4dacf994,2019-10-08,test,control
bdd38a7b,2019-10-13,control,test
62189af5,2019-10-19,test,control
d4f56a46,2019-10-08,test,test
5e9dbd39,2019-10-15,control,control
a4876285,2019-10-02,test,control
09c80bcf,2019-10-20,control,test
f72b3130,2019-10-12,test,test
609fbff6,2019-10-29,control,control
8c943809,2019-10-06,control,test
9689f9c6,2019-10-14,control,control
0f6f197b,2019-10-18,test,test
ea4c44e4,2019-10-07,test,test
4480c12e,2019-10-19,control,test
e2f5a3a8,2019-10-25,control,control
6dcb0ad4,2019-10-18,test,control
32eb840a,2019-10-24,control,control
4132a110,2019-10-10,control,control
e366eb08,2019-10-03,control,test
3a5e1a72,2019-10-16,test,control
7f8214aa,2019-10-16,test,test
52e298b0,2019-10-03,test,control
a0f14374,2019-10-26,control,test
18c162b3,2019-10-06,test,control
03c261b5,2019-10-16,control,test
27117420,2019-10-31,control,control
cf87e182,2019-10-12,control,control
7fbd7cf1,2019-10-21,control,control
54c2f3d1,2019-10-10,control,test
5545ecee,2019-10-31,test,test
6f4affce,2019-10-28,control,control
bba91dfd,2019-10-27,control,test
0f2e97d2,2019-10-29,test,test
d446741d,2019-10-22,test,control
b756bbe0,2019-10-13,control,test
57de2833,2019-10-06,test,test
b116ef5a,2019-10-08,test,control
cd281f1b,2019-10-01,test,test
34d81fa5,2019-10-16,test,test
6ab7d720,2019-10-17,test,control
760ab4ef,2019-10-07,test,control
6b51b835,2019-10-12,control,test
6a0e4efc,2019-10-10,test,control
8e141981,2019-10-29,test,test
0787cd27,2019-10-22,test,test
f1eeb2d7,2019-10-24,control,test
e656c111,2019-10-18,test,control
bffe9293,2019-10-06,control,test
2cc8d8fd,2019-10-13,control,control
25a46967,2019-10-30,control,control
87f87d42,2019-10-03,test,control
832580f2,2019-10-21,control,control
8e0bf154,2019-10-17,test,test
e62f5047,2019-10-02,control,test
1a772c42,2019-10-11,control,test
32f24288,2019-10-30,control,control
3c2d4d8f,2019-10-12,control,test
14543214,2019-10-25,control,control
35af1928,2019-10-09,control,test
80470c3c,2019-10-04,test,control
cc669362,2019-10-31,test,control
025e899b,2019-10-26,test,control
31f71e55,2019-10-24,control,test
049536cc,2019-10-27,control,test
f1400855,2019-10-02,control,test
fff3aec9,2019-10-22,test,control
8628f194,2019-10-31,test,test
881f0ecd,2019-10-12,control,control
54d07c6c,2019-10-20,control,control
6939af2d,2019-10-08,control,control
c3333925,2019-10-18,control,test
03203c59,2019-10-27,test,test
767a7db2,2019-10-27,control,test
928028b8,2019-10-16,test,test
c93627b5,2019-10-22,control,test
16b3ddf3,2019-10-17,test,control
3d53efc2,2019-10-28,control,test
29432e04,2019-10-06,test,test
1d3826d6,2019-10-04,test,control
c229abf3,2019-10-17,control,control
6e94b281,2019-10-20,control,control
9d0283e7,2019-10-26,control,test
c5f99d25,2019-10-26,control,test
c3998951,2019-10-17,control,control
f8be880f,2019-10-02,control,test
fbced7f6,2019-10-18,test,test
20a4bc2d,2019-10-26,test,test
5871eea0,2019-10-08,test,test
3df1d80e,2019-10-28,test,control
0b5d9116,2019-10-13,control,control
7ad64192,2019-10-15,test,control
8ae67806,2019-10-17,test,control
66663340,2019-10-27,control,control
63161b8f,2019-10-20,control,test
f0fbfe8a,2019-10-19,test,control
be0e9e5c,2019-10-05,control,test
652035d1,2019-10-06,test,control
9a19204d,2019-10-03,control,test
a40f4c26,2019-10-28,control,control
2e9cc688,2019-10-22,control,control
e74b0cec,2019-10-23,control,test
8d286768,2019-10-10,control,control
bb1ee264,2019-10-07,test,control
a12e0fab,2019-10-20,control,test
08ce93ef,2019-10-30,test,control
bba37445,2019-10-17,control,test
f646f02d,2019-10-20,test,control
8dbbf901,2019-10-17,test,test
5ea29bb5,2019-10-16,control,test
e6df89b1,2019-10-03,test,control
9fd64e17,2019-10-12,test,test
70223b9c,2019-10-07,test,control
c6148cc8,2019-10-02,control,control
692dda46,2019-10-26,control,test
4299a5b7,2019-10-16,control,control
742ec5e3,2019-10-09,test,test
52d48587,2019-10-23,test,control
a7a1f9b0,2019-10-17,test,test
b757842b,2019-10-29,control,control
e641ed8c,2019-10-04,test,test
02dd3561,2019-10-12,control,control
9474d420,2019-10-09,test,test
da97d854,2019-10-27,test,control
59afaf65,2019-10-01,test,control
17f2d4d2,2019-10-19,test,control
8518ea83,2019-10-04,control,test
c2d0ce47,2019-10-22,test,test
707a4ec6,2019-10-25,control,control
2b3ac019,2019-10-23,control,test
29af23c1,2019-10-03,control,control
1c010588,2019-10-08,control,control
6dfb632e,2019-10-13,test,test
fdc9b0ed,2019-10-21,control,test
689e3e86,2019-10-01,test,control
0f472c0b,2019-10-13,control,control
2844db11,2019-10-18,test,control
7b51e76d,2019-10-16,test,test
76e1ef15,2019-10-10,test,test
4b40db39,2019-10-25,test,control
343a1321,2019-10-18,control,test
bf7686cf,2019-10-02,test,control
3b8e5dda,2019-10-02,test,test
d0944dc6,2019-10-28,control,control
c7f271b1,2019-10-02,control,control
37f47517,2019-10-23,control,test
c1106fcb,2019-10-31,control,test
c464ebed,2019-10-11,test,test
dd00b4d1,2019-10-17,test,test
94296427,2019-10-18,test,test
ff04ea45,2019-10-13,control,test
5ae78537,2019-10-12,control,control
a97704d7,2019-10-05,test,test
206abe44,2019-10-09,control,test
a45ccaac,2019-10-23,test,test
49ac667e,2019-10-26,control,control
352fb1e0,2019-10-30,control,control
a3788f60,2019-10-11,test,control
f6690e1f,2019-10-20,test,test
20943d73,2019-10-23,control,test
23323921,2019-10-24,control,test
b59b88e3,2019-10-23,control,control
9d734f16,2019-10-10,test,control
61100612,2019-10-04,test,control
bd048e23,2019-10-27,control,control
5626fc40,2019-10-24,control,test
9a1784e2,2019-10-31,test,test
d4b80a2c,2019-10-24,control,test
f5e1a4b4,2019-10-22,control,control
4ebb6d1d,2019-10-20,test,test
e71a5eb0,2019-10-09,test,control
cef020f1,2019-10-08,control,test
e1c43373,2019-10-17,control,test
32d950a2,2019-10-30,test,test
4310084a,2019-10-12,test,test
1efee3fa,2019-10-25,control,control
2a15e86e,2019-10-29,control,test
8edddab0,2019-10-20,control,test
7bd0fde3,2019-10-31,test,control
880df920,2019-10-16,control,control
46a7f522,2019-10-28,control,test
d9d622fe,2019-10-05,control,test
98f37ff9,2019-10-28,control,test
0597299f,2019-10-16,test,test
87c6091c,2019-10-21,test,control
c4c040e6,2019-10-14,control,control
324c6aba,2019-10-22,test,control
f9388abc,2019-10-12,test,test
6cd2659b,2019-10-16,test,control
0ea9e224,2019-10-30,test,control
176ec26f,2019-10-08,test,test
bcd12c44,2019-10-28,test,test
d78df296,2019-10-24,test,control
f6fe7c25,2019-10-22,test,control
e5643cff,2019-10-07,test,test
8777844a,2019-10-18,control,test
5a775225,2019-10-27,control,control
79f732f3,2019-10-15,test,control
f1f29261,2019-10-23,test,test
012766c6,2019-10-20,test,test
4182eb90,2019-10-27,control,test
83637659,2019-10-29,test,test
1f0e307c,2019-10-23,test,test
0b4afa71,2019-10-16,control,control
fa3f297a,2019-10-27,test,test
97666452,2019-10-26,test,control
ffe36e8f,2019-10-13,test,test
5765a487,2019-10-23,test,control
b2dca168,2019-10-24,test,control
0f2cd8ab,2019-10-30,control,control
5fab247d,2019-10-26,control,test
28241e31,2019-10-12,test,test
daa3ff0a,2019-10-05,test,test
b34c56aa,2019-10-29,control,control
4c68e802,2019-10-29,test,control
ba4bd500,2019-10-18,control,test
919b38a4,2019-10-10,test,control
dac5d518,2019-10-18,control,control
aa3c52da,2019-10-08,test,control
d5f3faa3,2019-10-24,control,control
7f3528cb,2019-10-18,control,test
464bdcda,2019-10-26,control,test
ee02fea9,2019-10-09,control,test
9cb34de0,2019-10-22,control,control
2ab137c4,2019-10-03,control,control
1616d6ba,2019-10-18,test,test
47113859,2019-10-20,control,control
7698ed85,2019-10-11,test,control
66f70644,2019-10-31,test,test
ec092058,2019-10-28,test,control
39242459,2019-10-15,test,control
ae3c4124,2019-10-30,control,test
534a6630,2019-10-15,test,test
a8742494,2019-10-15,control,control
dc2cf9a5,2019-10-25,test,control
9a2e85be,2019-10-25,test,test
a46da322,2019-10-21,test,control
6d8f8967,2019-10-22,control,test
d7d600ff,2019-10-21,test,control
900b06f1,2019-10-04,test,control
7e686dc6,2019-10-30,test,control
da496148,2019-10-30,control,test
cc8c7c98,2019-10-22,control,test
5e1a134a,2019-10-23,control,control
f1206204,2019-10-27,control,test
077a8c4a,2019-10-24,test,test
8c13ec72,2019-10-25,test,control
78b7216b,2019-10-30,test,test
a8b927dc,2019-10-07,control,test
b3257345,2019-10-31,control,test
af827c65,2019-10-23,control,test
9c33f3c8,2019-10-08,control,test
f91c89e4,2019-10-19,test,test
2723350b,2019-10-19,control,test
b72e48bf,2019-10-16,control,test
26029ad6,2019-10-30,test,control
dea5290a,2019-10-25,control,control
50061aab,2019-10-13,test,control
001eae99,2019-10-23,test,control
d99b7b2c,2019-10-12,control,control
4130626f,2019-10-08,control,test
8458ac96,2019-10-01,control,control
00812c31,2019-10-26,control,test
c62a5240,2019-10-12,control,control
e9707577,2019-10-24,test,test
50be0374,2019-10-03,control,control
dff88d1c,2019-10-11,test,control
84e5297f,2019-10-27,test,control
b13f4071,2019-10-11,test,control
24a83649,2019-10-19,control,control
3c4ce766,2019-10-11,control,control
211147fe,2019-10-16,control,test
07c5c255,2019-10-23,control,test
5cdd483c,2019-10-02,test,control
16190f0f,2019-10-11,test,control
a100926e,2019-10-01,control,control
38dccda7,2019-10-30,test,test
70379868,2019-10-30,control,test
dc6badbc,2019-10-27,control,test
aa20cc92,2019-10-11,control,test
d1b08166,2019-10-27,test,test
9e1ea325,2019-10-24,control,control
b7acaee0,2019-10-26,test,test
83f28563,2019-10-25,test,test
279c0784,2019-10-09,control,test
bc5549e0,2019-10-25,control,test
34730ce6,2019-10-02,control,test
ffe649b5,2019-10-22,test,control
68df5689,2019-10-30,test,control
7c39176a,2019-10-06,test,control
7d151940,2019-10-23,test,control
e2d12a3b,2019-10-06,test,control
469e4bc2,2019-10-05,test,control
1678de0c,2019-10-08,test,test
0500b270,2019-10-25,control,test
af77e2a2,2019-10-05,test,test
d37526ef,2019-10-20,control,control
6483741d,2019-10-15,test,control
